tick,mid_price,micro_price,obi,spread,ofi,ofi_rolling,bid_slope,ask_slope,rv_50,rv_200,accel,depth_imb_flow,pnl,position,action
2181,98.46366195,98.46735500,-0.05585600,0.02003370,192.10580075,1129.22251362,31796.28944871,30393.78885180,0.00054003,0.00054777,0.03667321,0.48205638,5.72021762,6.00000000,PASSIVE_BUY
2182,98.40677308,98.41022940,0.03128566,0.02039470,-280.72983427,276.62695601,25539.53107261,24195.66397619,0.00054464,0.00054437,-0.12872138,0.48205638,5.38908177,7.00000000,PASSIVE_BUY
2183,98.42987419,98.42519873,-0.09239367,0.02067368,272.90582589,1224.87713884,26119.85680295,26443.68105238,0.00054333,0.00054398,0.07998997,0.47738861,5.53666206,6.00000000,PASSIVE_SELL
2184,98.41546254,98.42093583,0.23290063,0.02019594,-238.96259354,1163.48270237,25309.73057295,17580.49340178,0.00054415,0.00054395,-0.03751275,0.47738861,5.46029014,7.00000000,PASSIVE_BUY
2185,98.34852805,98.34564256,0.13214521,0.02050695,-494.92995082,282.71951927,25123.34179871,18753.92758675,0.00055073,0.00054481,-0.05252284,0.47738861,5.46071082,6.00000000,PASSIVE_SELL
2186,98.26361953,98.26554046,0.12282966,0.02015735,-246.62784682,-485.24740088,36140.13895628,27436.19045502,0.00054546,0.00054761,-0.01797404,0.47738861,4.96133835,7.00000000,PASSIVE_BUY
2187,98.20360942,98.20619792,-0.19318079,0.02034568,-245.50520256,-1614.60379784,17005.23667056,29313.25165649,0.00055221,0.00054848,0.02489841,0.47880093,4.55144042,8.00000000,PASSIVE_BUY
2188,98.27916110,98.27750355,-0.05580417,0.02021818,427.10740374,-1810.68224017,27940.08107704,30565.16982691,0.00056151,0.00054915,0.13556179,0.47768014,5.41577990,7.00000000,PASSIVE_SELL
2189,98.28390940,98.28169799,-0.05434913,0.02004245,700.73450394,-1630.88503896,26176.19481886,27218.33883786,0.00055269,0.00054899,-0.07080337,0.47768014,5.43107661,6.00000000,PASSIVE_SELL
2190,98.29010498,98.29136885,-0.11549156,0.02091692,825.12098016,-1017.42246590,17109.86867162,24482.55685442,0.00054169,0.00054764,0.00144726,0.48187424,5.47870849,7.00000000,PASSIVE_BUY
2191,98.32507899,98.32835515,0.07890678,0.02071721,781.09832820,12.87201487,22291.17348132,22496.63633038,0.00051039,0.00054784,0.02877844,0.49003610,5.73388517,8.00000000,PASSIVE_BUY
2192,98.30888790,98.31777047,-0.05024271,0.02020352,-457.45112810,81.80453250,24378.08437083,30019.22065454,0.00051003,0.00054786,-0.05116509,0.49003610,5.61445826,9.00000000,PASSIVE_BUY
2193,98.21076000,98.21556462,0.00201409,0.02049406,-597.15253563,-1068.04827429,19263.38313000,23543.75124998,0.00052711,0.00054902,-0.08193682,0.50239992,4.74155418,10.00000000,PASSIVE_BUY
2194,98.21148844,98.21748527,-0.00748115,0.02102971,336.10389717,-1079.46770368,26913.81808526,27919.16135665,0.00052609,0.00054892,0.09885634,0.50239992,4.75935338,11.00000000,PASSIVE_BUY
2195,98.15020464,98.15591117,0.03348363,0.02039900,-290.03697744,-1309.02443377,25781.08405265,25490.33987028,0.00053204,0.00054955,-0.06201223,0.50578472,4.09543117,12.00000000,PASSIVE_BUY
2196,98.13120157,98.13118378,-0.33649492,0.02044069,-769.72538824,-2126.03120031,16276.88087997,32683.62647346,0.00052862,0.00054809,0.04228072,0.50578472,3.86739428,12.00000000,HOLD
2197,98.15450305,98.15882916,-0.08246270,0.02015665,691.91179880,-1146.94295470,22928.67901304,30657.59861323,0.00052933,0.00054785,0.04230455,0.49909938,4.15709033,13.00000000,PASSIVE_BUY
2198,98.18375336,98.19140179,0.15549111,0.02120309,583.68571412,201.44086988,33298.05457672,23983.58392383,0.00053072,0.00054065,0.00594884,0.49909938,4.54794599,14.00000000,PASSIVE_BUY
2199,98.23236869,98.23125215,0.02167707,0.02046653,193.20116916,692.90085565,27469.60265316,24422.49245476,0.00053517,0.00054144,0.01936501,0.49909938,5.34964453,13.00000000,PASSIVE_SELL
2200,98.19045778,98.19665263,0.10357328,0.02037165,-179.53023380,879.87071661,28961.24493336,24705.50789317,0.00053421,0.00054132,-0.09052624,0.48841151,4.81498851,14.00000000,PASSIVE_BUY
2201,98.17882158,98.18215951,-0.11158890,0.02029310,-397.35089920,101.80954203,20098.29743042,27478.90506330,0.00053085,0.00054092,0.03027471,0.48841151,4.66222820,15.00000000,PASSIVE_BUY
2202,98.11699725,98.11997125,0.13690813,0.02073068,-565.56846055,-169.64272448,24622.38616144,20157.29811104,0.00053347,0.00054273,-0.05018812,0.49317676,3.74522862,16.00000000,PASSIVE_BUY
2203,98.11920468,98.11844500,0.02914305,0.02076945,640.36624745,235.43899486,26773.55824027,21927.84913000,0.00053015,0.00054231,0.06403176,0.48760735,5.23090775,15.00000000,PASSIVE_SELL
2204,98.11488899,98.11108144,-0.16627176,0.02068931,-782.52551037,-963.65993017,25122.16256082,33060.77809131,0.00051955,0.00053949,-0.00652312,0.48760735,5.23749768,14.00000000,PASSIVE_SELL
2205,98.11315957,98.11410980,0.24199058,0.02121680,-260.44008033,-977.27265343,23820.16862118,13533.61301607,0.00051874,0.00053792,0.00258627,0.49375682,5.22389416,15.00000000,PASSIVE_BUY
2206,98.19654089,98.19244350,-0.13361186,0.02011520,264.22835011,-407.87417380,26227.99732250,33369.49219606,0.00052731,0.00054062,0.08511075,0.49375682,5.32439350,14.00000000,PASSIVE_SELL
2207,98.29255323,98.29225449,0.13582345,0.02000983,753.27587762,-70.25067473,29722.74478872,21911.99238547,0.00053268,0.00053702,0.01263100,0.49569056,5.43109565,13.00000000,PASSIVE_SELL
2208,98.23162257,98.23182085,0.03040434,0.02085607,-804.93971298,-372.83862833,25448.63707028,22864.25367361,0.00053261,0.00053883,-0.15694299,0.48713942,4.64942513,14.00000000,PASSIVE_BUY
2209,98.24738055,98.24760723,0.21774758,0.02009170,703.45848802,-326.75312912,35027.43299706,17888.40618780,0.00053297,0.00053655,0.07668863,0.48713942,4.88008266,15.00000000,PASSIVE_BUY
2210,98.16845746,98.16732302,-0.00093030,0.02049628,-721.60906804,-1565.99391832,23867.12170126,21815.21674589,0.00054407,0.00053931,-0.09468106,0.49310070,5.30360552,14.00000000,PASSIVE_SELL
2211,98.16936663,98.17713099,-0.11051890,0.02038947,886.59901337,-1089.51764358,18887.93864951,27758.15273501,0.00051037,0.00053930,0.07983225,0.49368022,5.32652858,15.00000000,PASSIVE_BUY
2212,98.26489840,98.26766797,-0.13660700,0.02025990,496.52614555,-292.49829136,20785.72677858,28412.89207656,0.00052692,0.00054319,0.09462261,0.49368022,6.76963519,16.00000000,PASSIVE_BUY
2213,98.34391944,98.33926923,-0.09725662,0.02151472,411.37623764,-618.18223731,23037.30773364,24963.87719161,0.00052210,0.00054501,-0.01651075,0.51289435,5.45815719,15.00000000,PASSIVE_SELL
2214,98.38423795,98.38876601,0.07322644,0.02039620,745.76302946,993.31131849,30114.39280695,26140.64184336,0.00052483,0.00054536,-0.03870252,0.51289435,6.07313294,16.00000000,PASSIVE_BUY
2215,98.45516453,98.45687683,-0.13065416,0.02037115,192.99052616,1968.06427652,25864.46816196,33309.65307769,0.00053038,0.00054645,0.03060808,0.51289435,7.21814394,17.00000000,PASSIVE_BUY
2216,98.49691112,98.49976527,0.23020292,0.02013738,313.73178441,3053.37693112,33157.93007964,22147.56128884,0.00053300,0.00054432,-0.02918000,0.52496557,7.93790465,18.00000000,PASSIVE_BUY
2217,98.38641226,98.38548490,0.01536382,0.02023046,-748.95800805,1765.80343671,21424.19609806,24442.57765658,0.00055676,0.00054899,-0.15224546,0.53395152,5.47597428,17.00000000,PASSIVE_SELL
2218,98.39372718,98.39008288,-0.04132516,0.02009833,583.58730198,1630.43016585,20874.60011317,18343.63055314,0.00055397,0.00054886,0.11781379,0.53395152,5.49439543,16.00000000,PASSIVE_SELL
2219,98.37496781,98.38176502,-0.04052030,0.02017144,-191.58803605,2328.57966159,21185.12076857,27420.70300978,0.00055430,0.00054822,-0.02607429,0.52506811,5.20433126,17.00000000,PASSIVE_BUY
2220,98.34697783,98.33983508,0.07891280,0.02020171,-885.69193742,1955.16921793,26824.38828068,20142.11803689,0.00055532,0.00054864,-0.00923061,0.52506811,5.44915864,16.00000000,PASSIVE_SELL
2221,98.34433905,98.33791689,0.00893609,0.02044948,-357.46759107,2354.24433089,31197.00225897,31700.90240938,0.00054868,0.00054086,0.02535120,0.52506811,5.45488634,15.00000000,PASSIVE_SELL
2222,98.34946292,98.35006042,0.04695569,0.02048979,755.66492471,2498.17706691,23213.65938156,24943.53129712,0.00053737,0.00054034,0.00776266,0.50541725,5.54198935,16.00000000,PASSIVE_BUY
2223,98.37792996,98.38052600,-0.29546632,0.02106107,555.08149658,2834.21501638,18254.02895612,38449.99529240,0.00052925,0.00054031,0.02334316,0.50105766,6.00799249,17.00000000,PASSIVE_BUY
2224,98.36108933,98.35131510,0.11230161,0.02065478,-509.19528600,2022.75463064,31042.75843323,23171.07960619,0.00052942,0.00054011,-0.04530767,0.50105766,5.46001976,16.00000000,PASSIVE_SELL
2225,98.43477184,98.43507066,0.05240686,0.02026449,689.26067391,2414.39988415,28975.63674966,26321.95773565,0.00053982,0.00054235,0.09052314,0.50105766,6.64907217,17.00000000,PASSIVE_BUY
2226,98.38209044,98.38197122,-0.00289320,0.02007599,-600.13307661,1339.51323759,28914.62078367,27514.85712450,0.00054169,0.00054382,-0.12636391,0.50221096,5.48223105,16.00000000,PASSIVE_SELL
2227,98.44492546,98.45209360,0.19675125,0.02042442,545.55525764,2207.90267447,24703.89076255,16309.07525365,0.00054754,0.00054480,0.11551641,0.50221096,6.49780351,17.00000000,PASSIVE_BUY
2228,98.49356945,98.49091674,0.19163422,0.02046896,300.74805965,2976.73187554,21016.07655847,12771.98926311,0.00055000,0.00054464,-0.01419102,0.50817942,5.58825782,16.00000000,PASSIVE_SELL
2229,98.48212345,98.48156010,0.02022887,0.02026080,-523.63272494,3186.42442273,26038.77806900,25821.76755082,0.00052889,0.00054422,-0.06008999,0.50469636,5.58850341,15.00000000,PASSIVE_SELL
2230,98.46665843,98.46173196,-0.17231280,0.02035315,-547.04794032,2145.38881306,22496.70425265,29743.28385288,0.00052733,0.00054416,-0.00401902,0.50469636,5.58256851,14.00000000,PASSIVE_SELL
2231,98.49131021,98.49613867,0.07472800,0.02033299,395.31511596,2348.59812827,33503.68290670,33289.72415833,0.00051854,0.00054415,0.04011680,0.50469636,5.93785994,15.00000000,PASSIVE_BUY
2232,98.46385012,98.46457619,-0.06431669,0.02021625,-450.86721692,2178.46074562,18086.88310127,22595.31124224,0.00051347,0.00054327,-0.05211187,0.51670757,5.53606677,16.00000000,PASSIVE_BUY
2233,98.53902178,98.53759137,0.06451908,0.02032786,427.95216943,2333.50708916,21957.10148245,16127.29860655,0.00052330,0.00054519,0.10263174,0.51670757,5.64610632,15.00000000,PASSIVE_SELL
2234,98.58498860,98.58056432,-0.01003047,0.02025167,131.66117125,2704.13085394,23517.35590793,27414.65864880,0.00052638,0.00054592,-0.02920483,0.51670757,5.70273229,14.00000000,PASSIVE_SELL
2235,98.63569011,98.63784320,0.04971267,0.02007377,614.05022617,3813.11103093,26435.46626224,24660.06347937,0.00052047,0.00054613,0.00473468,0.52189187,6.42259025,15.00000000,PASSIVE_BUY
2236,98.57494958,98.57511534,0.19841515,0.02011805,-588.01877142,3471.72010633,21286.43433520,12511.58382166,0.00051279,0.00054792,-0.11144204,0.52189187,5.52154131,16.00000000,PASSIVE_BUY
2237,98.51245752,98.50868590,-0.16176441,0.02080800,-330.07377120,3387.15153769,20278.48427855,32695.48385742,0.00051341,0.00054887,-0.00175152,0.50957216,5.61616141,15.00000000,PASSIVE_SELL
2238,98.54005517,98.53379051,0.09731075,0.02087851,319.99319186,3280.03732581,35024.77027021,23006.06442193,0.00050444,0.00054833,0.09008971,0.50957216,5.65370473,14.00000000,PASSIVE_SELL
2239,98.50766098,98.50822210,-0.18422922,0.02003593,-466.67632232,2112.62649955,20442.01954796,32301.03353931,0.00050727,0.00054895,-0.05999184,0.49736691,5.21020400,15.00000000,PASSIVE_BUY
2240,98.49521175,98.49855468,0.09726386,0.02021469,-573.03188229,714.47363710,29559.61401558,26293.09081674,0.00050783,0.00054906,0.01994496,0.49736691,5.03357286,16.00000000,PASSIVE_BUY
2241,98.56469892,98.55918713,0.14321514,0.02040689,261.94807493,195.32338383,34078.45020683,20596.41265378,0.00051447,0.00055105,0.08193640,0.48591796,5.67860069,15.00000000,PASSIVE_SELL
2242,98.58985611,98.58572541,-0.08006641,0.02074414,551.55146511,1204.32597704,23958.78439876,28077.92008144,0.00051434,0.00054932,-0.04432998,0.48591796,5.71176918,14.00000000,PASSIVE_SELL
2243,98.62061771,98.62822428,0.34601439,0.02029834,727.04210784,2528.52062051,33002.83369446,19630.57857938,0.00049282,0.00054886,0.00560441,0.50013512,6.15258077,15.00000000,PASSIVE_BUY
2244,98.62821944,98.63200757,0.09512450,0.02002150,508.28834358,2700.70506691,25615.97274247,22193.70975621,0.00049270,0.00054886,-0.02315988,0.50013512,6.27661740,16.00000000,PASSIVE_BUY
2245,98.64673714,98.64571126,-0.04797989,0.02004014,342.46151886,3333.20356321,27126.25442352,27454.30979465,0.00048234,0.00054894,0.01091598,0.51561934,5.76144232,15.00000000,PASSIVE_SELL
2246,98.69813404,98.70183185,0.06004184,0.02002181,663.39815951,4766.32711096,21194.28852322,23037.58223080,0.00048398,0.00054989,0.03287919,0.51561934,6.54240672,16.00000000,PASSIVE_BUY
2247,98.65932452,98.66349725,0.19473322,0.02070585,-561.15328821,3513.26202395,38553.58657977,25842.52955569,0.00048883,0.00055079,-0.09020642,0.51554267,5.93180724,17.00000000,PASSIVE_BUY
2248,98.68697590,98.68336201,0.15386937,0.02016967,203.21945194,3132.79576176,37424.47026487,22222.67016950,0.00048869,0.00055030,0.06646091,0.51554267,5.78930244,16.00000000,PASSIVE_SELL
2249,98.55369525,98.55067506,0.04993362,0.02033377,-541.61498974,2397.97960286,24178.41056230,20897.41741324,0.00052596,0.00055647,-0.16093203,0.49861717,5.66495797,15.00000000,PASSIVE_SELL
2250,98.62099656,98.62447131,-0.23589314,0.02005027,600.03127311,3177.54110976,18993.92953221,37173.48665656,0.00052813,0.00055814,0.20058195,0.49861717,6.68450266,16.00000000,PASSIVE_BUY
2251,98.66331969,98.66049890,0.07452987,0.02087447,303.94104849,3878.83305745,26945.04059483,23204.25911340,0.00052942,0.00055857,-0.02497817,0.49861717,5.76785312,15.00000000,PASSIVE_SELL
2252,98.67368463,98.67228116,-0.06597093,0.02029093,538.45473778,4982.85625578,28079.07414502,30967.82779020,0.00051910,0.00055855,-0.03195820,0.50483839,5.79244834,14.00000000,PASSIVE_SELL
2253,98.73586933,98.72917574,-0.00290937,0.02000045,274.19396272,4616.68397105,29815.81233208,30144.50320969,0.00052392,0.00055569,0.05181977,0.50483839,5.86652140,13.00000000,PASSIVE_SELL
2254,98.76399638,98.75877404,-0.14418512,0.02001811,341.87209018,5741.08157159,24957.96525074,28788.14850025,0.00052382,0.00055237,-0.03405766,0.51743682,5.90455155,12.00000000,PASSIVE_SELL
2255,98.80866724,98.81628057,0.30541480,0.02073179,874.17487789,6875.69652981,34662.85918415,19566.38860445,0.00052526,0.00055042,0.01654382,0.51743682,6.45096782,13.00000000,PASSIVE_BUY
2256,98.73139366,98.73138791,0.02239202,0.02035564,-880.51423536,5730.95394434,23207.67287881,22242.31464902,0.00053091,0.00055354,-0.12194444,0.51777496,5.44641127,13.00000000,HOLD
2257,98.66206269,98.66982992,0.06424917,0.02062840,-446.89025280,4530.78781393,28897.46512369,29494.87645978,0.00052802,0.00055561,0.00794261,0.51777496,4.55542290,14.00000000,PASSIVE_BUY
2258,98.75193826,98.75664468,0.21118551,0.02030776,370.81072185,5706.53824876,37017.36481006,22846.58005666,0.00053119,0.00055346,0.15920653,0.51263748,5.82383471,15.00000000,PASSIVE_BUY
2259,98.66457821,98.66979509,-0.01198032,0.02007335,-396.67808680,4606.40167395,24458.33671157,25832.81576671,0.00054891,0.00055606,-0.17723562,0.51263748,4.52347062,16.00000000,PASSIVE_BUY
2260,98.63235211,98.63071721,0.04773373,0.02013670,-440.97154607,4887.03919591,25086.68185603,21836.50756845,0.00053741,0.00055623,0.05513395,0.50728539,5.75765282,15.00000000,PASSIVE_SELL
2261,98.61225802,98.61177532,-0.03843256,0.02048334,-448.81923583,3551.62094671,23855.20105996,27818.15166144,0.00053891,0.00055646,0.01213202,0.50728539,5.74537395,14.00000000,PASSIVE_SELL
2262,98.61854951,98.62406872,0.08469421,0.02010040,807.21588367,3862.31068483,18363.85854551,18337.77511971,0.00052395,0.00055590,0.02638556,0.49494013,5.84350488,15.00000000,PASSIVE_BUY
2263,98.54662789,98.54560321,0.03345647,0.02113340,-915.72509054,2535.20935665,27938.69204691,28400.11454920,0.00052508,0.00055131,-0.07821309,0.50621745,5.67645180,14.00000000,PASSIVE_SELL
2264,98.49832688,98.49859660,0.13275945,0.02007768,-833.51411112,955.93221606,31686.21483165,22030.10666694,0.00052756,0.00054685,0.02362060,0.51276690,5.01027648,15.00000000,PASSIVE_BUY
2265,98.51976850,98.52228025,-0.10242844,0.02017326,931.43492226,1694.37661216,20468.05387882,28317.03492663,0.00051889,0.00054217,0.06974263,0.51276690,5.34198745,16.00000000,PASSIVE_BUY
2266,98.46793329,98.46807910,-0.09222595,0.02040629,-893.12690054,487.51792721,20293.59400761,24410.71343822,0.00052089,0.00053956,-0.07327683,0.49654647,4.52282724,17.00000000,PASSIVE_BUY
2267,98.44481218,98.43933054,0.06140215,0.02001138,-784.55707889,451.91885636,26050.94962405,17448.85666295,0.00049712,0.00053975,0.02871410,0.50270336,5.57461686,16.00000000,PASSIVE_SELL
2268,98.51096515,98.51530398,0.15707693,0.02071313,526.85339242,395.18494680,30902.19694871,22966.57800227,0.00050558,0.00053671,0.08927408,0.50270336,6.64342093,17.00000000,PASSIVE_BUY
2269,98.53905939,98.54049387,-0.04364570,0.02028919,322.00269110,908.77567395,27112.26289164,31044.34817780,0.00050593,0.00053678,-0.03805873,0.50270336,7.13116762,18.00000000,PASSIVE_BUY
2270,98.50385963,98.49774122,-0.00566338,0.02041469,-653.40802329,1141.05958809,26290.18757488,25510.99542722,0.00050695,0.00053426,-0.06329400,0.49603036,5.61377174,17.00000000,PASSIVE_SELL
2271,98.42696281,98.42436277,-0.12587174,0.02032682,-581.19906051,917.32811864,22670.58387216,26212.85376065,0.00051953,0.00053644,-0.04169707,0.50518597,5.54774126,16.00000000,PASSIVE_SELL
2272,98.40611569,98.40027817,-0.04709243,0.02016438,-756.76830597,-595.10511203,24556.32907651,26459.86862178,0.00052049,0.00053666,0.05604971,0.50518597,5.53819461,15.00000000,PASSIVE_SELL
2273,98.48374332,98.49114129,-0.04575352,0.02076433,814.57283987,-335.61376874,25700.61285338,32114.85750981,0.00053041,0.00053840,0.09847475,0.49614180,6.71299122,16.00000000,PASSIVE_BUY
2274,98.46908322,98.46586413,-0.25156861,0.02039680,-721.86507455,-548.28355730,18724.80759934,29354.10801093,0.00053026,0.00053821,-0.09228772,0.49614180,5.59596250,15.00000000,PASSIVE_SELL
2275,98.37438810,98.37230392,-0.13480988,0.02054076,-504.48728717,-1742.03151837,24927.19811750,28968.83964278,0.00053741,0.00053732,-0.08003503,0.51360141,5.51053006,14.00000000,PASSIVE_SELL
2276,98.34674843,98.34330262,-0.05131713,0.02003224,-654.73293564,-1796.63137741,27059.26031996,27886.74791773,0.00053362,0.00053477,0.06705545,0.51360141,5.49621192,13.00000000,PASSIVE_SELL
2277,98.39231126,98.38478777,-0.00970732,0.02019787,481.72866875,-1860.45796629,29607.25281111,28839.37381247,0.00052993,0.00052995,0.07320250,0.51119295,5.55087989,12.00000000,PASSIVE_SELL
2278,98.49649295,98.50066848,0.02030801,0.02087245,601.82655890,-1559.37946705,19359.49567774,22275.62990214,0.00054631,0.00053413,0.05861887,0.51119295,6.81149647,13.00000000,PASSIVE_BUY
2279,98.45047369,98.45248967,-0.03587770,0.02045060,-683.13158555,-1718.87832766,23207.97362341,28251.95922540,0.00055001,0.00053491,-0.15020096,0.51342074,6.22347133,14.00000000,PASSIVE_BUY
2280,98.45510593,98.45308342,-0.18169480,0.02041791,581.23026722,-590.60012012,25341.27016587,38401.52889408,0.00054964,0.00053489,0.05065150,0.51959274,5.59357787,13.00000000,PASSIVE_SELL
2281,98.46868639,98.46766776,-0.13405759,0.02060778,687.85461072,-298.06062536,19730.25907674,30864.20431133,0.00054883,0.00053476,0.00894823,0.51959274,5.61632305,12.00000000,PASSIVE_SELL
2282,98.50111697,98.49966830,0.07218342,0.02001513,572.15914801,724.96573957,32404.13373679,27860.72700100,0.00054936,0.00052892,0.01885011,0.51937311,5.66202076,11.00000000,PASSIVE_SELL
2283,98.49143067,98.49898988,-0.05917048,0.02039100,-292.50542916,4.50814097,26084.16864715,33485.28103172,0.00053880,0.00052900,-0.04211687,0.51937311,5.56566695,12.00000000,PASSIVE_BUY
2284,98.47556567,98.47037114,-0.19247219,0.02051258,-466.81510516,-593.96813543,20496.86973882,28596.76704919,0.00053486,0.00052917,-0.00617870,0.51937311,5.63647299,11.00000000,PASSIVE_SELL
2285,98.38605595,98.38787628,0.34838536,0.02080693,-400.07383332,-1608.09219492,31966.65532981,15740.80470206,0.00054337,0.00053135,-0.07364473,0.52165522,4.66226948,12.00000000,PASSIVE_BUY
2286,98.30267565,98.31019931,0.17730947,0.02040115,-504.89148303,-1524.96490654,32479.60273009,22423.60184608,0.00054913,0.00053303,0.00612943,0.51818570,3.67190656,13.00000000,PASSIVE_BUY
2287,98.36808137,98.36462091,-0.09750133,0.02043858,311.90362532,-882.98751001,26372.92508566,30398.09794244,0.00055186,0.00053497,0.14878600,0.51818570,5.54248678,12.00000000,PASSIVE_SELL
2288,98.31635188,98.31695175,-0.10794032,0.02009594,-616.79608285,-1819.77678472,21982.72662940,28603.47390437,0.00055435,0.00053599,-0.11713520,0.50072755,4.93178090,13.00000000,PASSIVE_BUY
2289,98.30819176,98.30631773,0.01948106,0.02059963,-714.17913043,-2067.27959283,27137.04090340,30225.53718231,0.00055291,0.00053592,0.04356937,0.49378868,5.48724961,12.00000000,PASSIVE_SELL
2290,98.34173383,98.34203175,0.12954724,0.02010852,723.19338514,-771.05432539,24283.62690755,16406.73131082,0.00055532,0.00053397,0.04170218,0.49720655,5.89980862,13.00000000,PASSIVE_BUY
2291,98.36501586,98.36457342,0.18071907,0.02045917,845.11256401,-187.88983631,29304.21496098,19467.97560643,0.00054670,0.00053356,-0.01026003,0.49720655,5.54383181,12.00000000,PASSIVE_SELL
2292,98.33974344,98.33695070,-0.09344319,0.02050521,-746.16546352,-1485.60676495,23502.09833233,31889.90009327,0.00054586,0.00053305,-0.04855445,0.50228897,5.52855873,11.00000000,PASSIVE_SELL
2293,98.24062982,98.23195233,-0.32702871,0.02004671,-633.32432658,-2845.97319936,18798.28678587,36079.25062200,0.00055944,0.00053770,-0.07384120,0.50228897,5.44176100,10.00000000,PASSIVE_SELL
2294,98.19176276,98.19129668,0.08271162,0.02041685,-419.32736946,-3773.58891240,22968.86335305,20078.52323764,0.00056205,0.00053780,0.05024656,0.50777128,5.40143672,9.00000000,PASSIVE_SELL
2295,98.25614242,98.26114033,-0.08044813,0.02015282,560.75044905,-3555.29998221,21719.10231700,31071.46248920,0.00057040,0.00053964,0.11324671,0.50777128,5.99093004,10.00000000,PASSIVE_BUY
2296,98.23265858,98.23250017,-0.09492477,0.02017148,-551.97136348,-4770.66950520,22909.57047333,31765.26076744,0.00056430,0.00053927,-0.08786349,0.50397575,5.43890455,9.00000000,PASSIVE_SELL
2297,98.11699504,98.11816107,0.05017130,0.02056406,-764.13996402,-4973.65618101,20187.18345520,19651.45594727,0.00058300,0.00054051,-0.09217971,0.51109872,4.40821471,10.00000000,PASSIVE_BUY
2298,98.11458584,98.11373674,0.11701438,0.02014844,-663.85029034,-5840.72592329,27749.20221251,21991.58062859,0.00058047,0.00054003,0.11325434,0.51109872,5.33452708,9.00000000,PASSIVE_SELL
2299,98.12302788,98.12333284,0.06822507,0.02016608,390.87200231,-4908.23893123,28409.66967549,26412.91574206,0.00055356,0.00053973,0.01085125,0.50346985,5.42058850,10.00000000,PASSIVE_BUY
2300,98.11864059,98.11624470,0.01666919,0.02004596,-422.94014565,-5931.21034999,31555.66454786,31454.69925921,0.00054258,0.00053786,-0.01282933,0.50346985,5.34016329,9.00000000,PASSIVE_SELL
2301,98.11512437,98.11090603,0.15425287,0.02011995,-238.45465605,-6473.60605453,29486.49193819,19573.42592829,0.00053735,0.00053682,0.00087107,0.50346985,5.34641106,8.00000000,PASSIVE_SELL
2302,98.12890387,98.12981879,-0.11816580,0.02018588,204.05068139,-6808.01011092,19073.09994563,24073.33160109,0.00053766,0.00053350,0.01729573,0.50346985,5.46674004,9.00000000,PASSIVE_BUY
2303,98.12303177,98.11969557,-0.00827701,0.02049249,-376.86159872,-7459.06567236,27415.34064975,23704.85067583,0.00052722,0.00053348,-0.01965161,0.49578927,5.35372276,8.00000000,PASSIVE_SELL
2304,98.11209088,98.11262879,-0.08405735,0.02033754,-589.29700913,-8390.23477166,19659.31576021,27316.74056832,0.00052398,0.00053332,-0.00506880,0.50295073,5.27636436,9.00000000,PASSIVE_BUY
2305,98.09386847,98.09939390,-0.12336594,0.02081891,-600.32825817,-9864.73790772,22832.57585918,33143.25579394,0.00051731,0.00053309,-0.00728151,0.50295073,5.12277219,10.00000000,PASSIVE_BUY
2306,98.11061767,98.10871659,0.17012773,0.02078657,270.54147139,-8713.68220097,29426.32725566,20291.05380165,0.00051101,0.00053229,0.03497159,0.50165855,5.33800355,9.00000000,PASSIVE_SELL
2307,98.03956965,98.03049106,-0.26999041,0.02082746,-604.56673224,-8871.35868042,21035.04862447,28352.74552090,0.00051151,0.00053179,-0.08779721,0.50165855,5.27720571,8.00000000,PASSIVE_SELL
2308,98.03961785,98.04580733,0.02514621,0.02020097,210.27143799,-9031.89796429,29212.78059651,29445.55587968,0.00049002,0.00053077,0.07109621,0.50165855,5.28769180,9.00000000,PASSIVE_BUY
2309,98.04237316,98.04122057,-0.05815854,0.02000819,285.88047463,-8349.33940285,20970.48995955,27806.83340778,0.00047898,0.00052407,0.00270711,0.50125209,5.28515066,8.00000000,PASSIVE_SELL
2310,98.05776577,98.06061899,-0.12274744,0.02001879,766.26385130,-7142.10400548,20779.16663994,32661.66887277,0.00047973,0.00052281,0.01263730,0.49587766,5.41830093,9.00000000,PASSIVE_BUY
2311,98.03539048,98.02734389,-0.08162449,0.02043533,-910.87398531,-7604.15875496,20047.60706838,17870.59291840,0.00047983,0.00052075,-0.03776790,0.49587766,5.27718644,8.00000000,PASSIVE_SELL
2312,98.10581710,98.10544626,-0.23161378,0.02075043,804.79976537,-7606.57487325,18352.18905951,31704.39456463,0.00049332,0.00052113,0.09280191,0.48239108,5.35688542,7.00000000,PASSIVE_SELL
2313,98.14853913,98.14984191,-0.03571590,0.02012187,610.56184472,-6080.28793799,21302.36247122,23628.94131735,0.00049074,0.00051766,-0.02770459,0.48239108,5.66600055,8.00000000,PASSIVE_BUY
2314,98.10213398,98.10250928,-0.00671359,0.02056564,-510.79852703,-5757.57235390,25151.49599416,28259.30791237,0.00049046,0.00051817,-0.08912718,0.47424353,5.30504217,9.00000000,PASSIVE_BUY
2315,98.12846255,98.12829427,-0.03610180,0.02017486,675.30342038,-6013.70385578,24664.85238199,27783.48568351,0.00049113,0.00051832,0.07273373,0.48013724,5.37139853,8.00000000,PASSIVE_SELL
